QR;FORMALIDAD;FMI;RELACIÓN DE TENECIA DEL XTF;LC_PREDIO;lc_estructura_novedad_numero_predial;lc_Novedad;JUSTIFICACION_NOVEDAD;CONTAR LC PREDIO;CONTAR LC ESTRUCTURA;CONDICIÓN DE LC PREDIO (22);NPN PROVISIONAL LC_PREDIO (18);CONDICION_LC_ESTRUCTURA_NOVEDAD (22);NPN PROVISIONAL LC_ESTRUCTURA (18);BUSCAR_LC_PREDIO;BUSCAR_LC_ESTRUCTURA;ESTADO_FMI;FMI_R2;CC VIGENTE
7316862094;Informal;41702;Posesion;73168000300000001A399200000000;73168000300000001A399200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862105;Informal;41702;Posesion;73168000300000001A398200000000;73168000300000001A398200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862115;Informal;41702;Posesion;73168000300000001A397200000000;73168000300000001A397200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862114;Informal;41702;Posesion;73168000300000001A396200000000;73168000300000001A396200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862092;Informal;41702;Posesion;73168000300000001A395200000000;73168000300000001A395200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862103;Informal;41702;Posesion;73168000300000001A394200000000;73168000300000001A394200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862118;Informal;41133;Posesion;73168000300000001A521200000000;73168000300000001A521200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862120;Informal;41133;Posesion;73168000300000001A520200000000;73168000300000001A520200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862088;Informal;41702;Posesion;73168000300000001A393200000000;73168000300000001A393200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862090;Informal;41702;Posesion;73168000300000001A392200000000;73168000300000001A392200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862091;Informal;41702;Posesion;73168000300000001A391200000000;73168000300000001A391200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862100;Informal;41702;Posesion;73168000300000001A390200000000;73168000300000001A390200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862102;Informal;41702;Posesion;73168000300000001A389200000000;73168000300000001A389200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862101;Informal;41702;Posesion;73168000300000001A388200000000;73168000300000001A388200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862122;Informal;41133;Posesion;73168000300000001A519200000000;73168000300000001A519200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862083;Informal;41702;Posesion;73168000300000001A387200000000;73168000300000001A387200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862085;Informal;41702;Posesion;73168000300000001A386200000000;73168000300000001A386200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862098;Informal;41702;Posesion;73168000300000001A385200000000;73168000300000001A385200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862106;Informal;41702;Posesion;73168000300000001A384200000000;73168000300000001A384200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862087;Informal;41702;Posesion;73168000300000001A383200000000;73168000300000001A383200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862112;Informal;41702;Posesion;73168000300000001A382200000000;73168000300000001A382200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862129;Informal;41133;Posesion;73168000300000001A518200000000;73168000300000001A518200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862099;Informal;41702;Posesion;73168000300000001A381200000000;73168000300000001A381200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862132;Informal;41133;Posesion;73168000300000001A517200000000;73168000300000001A517200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862128;Informal;41133;Posesion;73168000300000001A516200000000;73168000300000001A516200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862123;Informal;41133;Posesion;73168000300000001A515200000000;73168000300000001A515200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862086;Informal;41702;Posesion;73168000300000001A380200000000;73168000300000001A380200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862121;Informal;41133;Posesion;73168000300000001A514200000000;73168000300000001A514200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862130;Informal;41133;Posesion;73168000300000001A513200000000;73168000300000001A513200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862131;Informal;41133;Posesion;73168000300000001A512200000000;73168000300000001A512200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862080;Informal;32201;Posesion;73168000300000001A262200000000;73168000300000001A262200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316862116;Informal;41702;Posesion;73168000300000001A379200000000;73168000300000001A379200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316861035;Formal;56430;Dominio;73168000300000001A604000000000;731680003000000010025000000000;Desenglobe;Predio formal no inscrito en la base de datos catastral;1;8;0;A;0;0;NO ESTA;731680003000000010025000000000;ACTIVO;NO ESTA;731680003000000010025000000000
7316862113;Informal;32201;Posesion;73168000300000001A261200000000;73168000300000001A261200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316862126;Informal;41133;Posesion;73168000300000001A511200000000;73168000300000001A511200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862119;Informal;41133;Posesion;73168000300000001A510200000000;73168000300000001A510200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862020;Informal;32201;Posesion;73168000300000001A260200000000;73168000300000001A260200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316862079;Informal;32201;Posesion;73168000300000001A259200000000;73168000300000001A259200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316862117;Informal;41133;Posesion;73168000300000001A509200000000;73168000300000001A509200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316862089;Informal;41702;Posesion;73168000300000001A378200000000;73168000300000001A378200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862082;Informal;41702;Posesion;73168000300000001A377200000000;73168000300000001A377200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010052000000000
7316862108;Informal;32201;Posesion;73168000300000001A258200000000;73168000300000001A258200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316862127;Informal;41133;Posesion;73168000300000001A508200000000;73168000300000001A508200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010063000000000
7316863059;Informal;32201;Posesion;73168000300000001A257200000000;73168000300000001A257200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861029;Informal;32201;Posesion;73168000300000001A256200000000;73168000300000001A256200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861200;Informal;44771;Posesion;73168000300000001A342200000000;73168000300000001A342200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010055000000000
7316863040;Informal;32201;Posesion;73168000300000001A255200000000;73168000300000001A255200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861181;Informal;42041;Posesion;73168000300000001A486200000000;73168000300000001A486200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316861034;Informal;32201;Posesion;73168000300000001A254200000000;73168000300000001A254200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861030;Informal;32201;Posesion;73168000300000001A253200000000;73168000300000001A253200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861147;Informal;42041;Posesion;73168000300000001A485200000000;73168000300000001A485200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316861199;Informal;44771;Posesion;73168000300000001A341200000000;73168000300000001A341200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010055000000000
7316861119;Informal;42041;Posesion;73168000300000001A484200000000;73168000300000001A484200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316863091;Informal;32201;Posesion;73168000300000001A252200000000;73168000300000001A252200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861142;Informal;42041;Posesion;73168000300000001A483200000000;73168000300000001A483200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316863053;Informal;32201;Posesion;73168000300000001A251200000000;73168000300000001A251200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861017;Informal;32201;Posesion;73168000300000001A250200000000;73168000300000001A250200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861028;Informal;32201;Posesion;73168000300000001A249200000000;73168000300000001A249200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861033;Informal;32201;Posesion;73168000300000001A248200000000;73168000300000001A248200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863113;Formal;56945;Dominio;731680003000000010171000000000;731680003000000010171000000000;Ninguna;;1;1;0;0;0;0;731680003000000010171000000000;731680003000000010171000000000;ACTIVO;56945;731680003000000010171000000000
7316861018;Informal;32201;Posesion;73168000300000001A247200000000;73168000300000001A247200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861031;Informal;32201;Posesion;73168000300000001A246200000000;73168000300000001A246200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861020;Informal;32201;Posesion;73168000300000001A245200000000;73168000300000001A245200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316862044;Informal;32201;Posesion;73168000300000001A244200000000;73168000300000001A244200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861019;Informal;32201;Posesion;73168000300000001A243200000000;73168000300000001A243200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861021;Informal;56429;Posesion;73168000300000001A050200000000;73168000300000001A050200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010167000000000
7316863065;Informal;32201;Posesion;73168000300000001A242200000000;73168000300000001A242200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316863064;Informal;32201;Posesion;73168000300000001A241200000000;73168000300000001A241200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316824503;Informal;32201;Posesion;73168000300000001A240200000000;73168000300000001A240200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316822871;Formal;51673;Dominio;731680003000000010131000000000;731680003000000010131000000000;Ninguna;;1;1;0;0;0;0;731680003000000010131000000000;731680003000000010131000000000;ACTIVO;51673;731680003000000010131000000000
7316861172;Informal;42041;Posesion;73168000300000001A482200000000;73168000300000001A482200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010045000000000
7316861105;Informal;32201;Posesion;73168000300000001A239200000000;73168000300000001A239200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861023;Informal;55548;Posesion;73168000300000001A364200000000;73168000300000001A364200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010145000000000
7316861022;Informal;52172;Posesion;73168000300000001A359200000000;73168000300000001A359200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861024;Informal;55548;Posesion;73168000300000001A363200000000;73168000300000001A363200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010145000000000
7316861054;Informal;56431;Posesion;73168000300000001A052200000000;73168000300000001A052200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861186;Informal;44771;Posesion;73168000300000001A340200000000;73168000300000001A340200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010055000000000
7316863024;Informal;32201;Posesion;73168000300000001A238200000000;73168000300000001A238200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861111;Informal;32201;Posesion;73168000300000001A237200000000;73168000300000001A237200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316861197;Informal;44771;Posesion;73168000300000001A339200000000;73168000300000001A339200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010055000000000
